3 4151
0.083981 0.158381 2.000518
0.095299 0.167111 1.938948
0.106568 0.177619 1.879593
0.118029 0.189993 1.822425
0.129905 0.204347 1.767431
0.142410 0.220820 1.714611
0.155757 0.239583 1.663982
0.170155 0.260835 1.615582
0.300556 0.471540 1.367673
0.330044 0.520642 1.339958
0.362841 0.575361 1.316399
0.820949 1.317832 1.410504
0.996050 1.577510 1.577605
1.027985 1.622661 1.614457
0.554612 -0.327496 3.679521
0.325791 -0.341219 3.381971
0.271126 -0.339501 3.303906
-0.193797 -0.339093 2.330474
-0.216160 -0.353304 2.264052
-0.238015 -0.370630 2.200825
-0.259825 -0.391192 2.140827
-0.282018 -0.415132 2.084133
-0.304994 -0.442615 2.030859
-0.329129 -0.473835 1.981168
-0.354785 -0.509013 1.935276
-0.382312 -0.548395 1.893463
-0.412054 -0.592248 1.856076
-0.444350 -0.640856 1.823547
-0.479539 -0.694507 1.796406
-0.517957 -0.753481 1.775292
-0.545528 -0.795880 1.764937
-0.574779 -0.840821 1.757859
-0.605804 -0.888351 1.754352
-0.638693 -0.938496 1.754739
-0.673532 -0.991258 1.759377
-0.710395 -1.046602 1.768657
-0.749350 -1.104455 1.783006
-0.790448 -1.164687 1.802879
-0.833724 -1.227110 1.828765
-0.879190 -1.291457 1.861174
-0.926829 -1.357376 1.900634
-0.976593 -1.424413 1.947678
-1.002246 -1.458178 1.974207
-1.028392 -1.492001 2.002826
-1.055012 -1.525788 2.033595
-1.082086 -1.559442 2.066571
-1.109585 -1.592854 2.101807
-1.137481 -1.625906 2.139349
-1.165740 -1.658471 2.179240
-1.194321 -1.690413 2.221512
-1.223182 -1.721588 2.266190
-1.252275 -1.751840 2.313289
-1.281545 -1.781008 2.362812
-1.310934 -1.808920 2.414749
-1.340378 -1.835400 2.469077
-1.369807 -1.860262 2.525755
-1.399145 -1.883317 2.584728
-1.428311 -1.904371 2.645919
-1.457220 -1.923229 2.709236
-1.485779 -1.939694 2.774561
-1.513891 -1.953571 2.841759
-1.541456 -1.964670 2.910670
-1.568366 -1.972806 2.981111
-1.594513 -1.977801 3.052879
-1.689168 -1.963336 3.348327
-1.709762 -1.950501 3.422884
-1.728894 -1.933815 3.497097
-1.746448 -1.913241 3.570630
-1.762314 -1.888776 3.643140
-1.683954 -0.960237 4.432931
-1.659148 -0.898758 4.437315
-1.632609 -0.838297 4.437540
-1.604457 -0.779109 4.433772
-1.574815 -0.721426 4.426195
-1.543813 -0.665455 4.415013
-1.511586 -0.611376 4.400441
-1.478269 -0.559342 4.382706
-1.443998 -0.509481 4.362040
-1.408909 -0.461894 4.338680
-1.373137 -0.416657 4.312861
-1.336814 -0.373822 4.284818
-1.300070 -0.333420 4.254779
-1.263028 -0.295459 4.222965
-1.225809 -0.259931 4.189589
-1.188527 -0.226809 4.154854
-1.151291 -0.196052 4.118951
-1.114202 -0.167604 4.082059
-1.077356 -0.141402 4.044346
-1.040841 -0.117371 4.005966
-1.004738 -0.095428 3.967059
-0.969123 -0.075485 3.927756
-0.934062 -0.057451 3.888171
-0.899617 -0.041229 3.848411
-0.865841 -0.026723 3.808569
-0.832783 -0.013834 3.768727
-0.800483 -0.002466 3.728959
-0.768978 0.007479 3.689327
-0.738297 0.016095 3.649887
-0.679501 0.029709 3.571765
-0.597946 0.042377 3.456982
-0.548080 0.046578 3.382329
-0.501808 0.048041 3.309296
-0.459068 0.047258 3.237934
-0.419765 0.044657 3.168257
-0.383777 0.040610 3.100253
-0.350959 0.035433 3.033893
-0.321155 0.029389 2.969137
-0.294197 0.022701 2.905937
-0.269916 0.015548 2.844244
-0.248139 0.008074 2.784008
-0.228696 0.000394 2.725177
-0.211422 -0.007405 2.667706
-0.196157 -0.015260 2.611549
-0.182750 -0.023126 2.556665
-0.171057 -0.030977 2.503015
-0.160945 -0.038797 2.450563
-0.152290 -0.046587 2.399278
-0.144976 -0.054353 2.349128
-0.138900 -0.062114 2.300088
-0.131901 -0.073797 2.228552
-0.127197 -0.085623 2.159380
-0.124553 -0.097717 2.092506
-0.123782 -0.110224 2.027872
-0.124733 -0.123302 1.965431
1.378197 1.850882 2.573718
1.406750 1.872154 2.632204
1.435082 1.891384 2.692775
1.463108 1.908386 2.755327
1.490735 1.922974 2.819739
1.517870 1.934964 2.885866
0.256248 0.375254 1.545802
0.277701 0.412978 1.507450
0.310492 0.469745 1.461381
0.338562 0.517781 1.431090
0.369939 0.571053 1.404956
0.404954 0.630087 1.383557
0.443968 0.695419 1.367606
0.472389 0.742736 1.360426
0.502880 0.793238 1.356363
0.535566 0.847066 1.355765
0.570572 0.904343 1.359030
0.608025 0.965166 1.366605
0.648048 1.029602 1.378995
0.690759 1.097672 1.396759
0.736267 1.169338 1.420521
0.784665 1.244491 1.450961
-0.140370 -0.275169 2.311756
-0.160351 -0.285552 2.243095
-0.179575 -0.298611 2.177330
-0.198476 -0.314447 2.114450
-0.217453 -0.333180 2.054474
-0.236878 -0.354955 1.997448
-0.257100 -0.379944 1.943454
-0.278452 -0.408351 1.892613
-0.011055 0.033398 1.993795
-0.005628 0.032019 1.930977
-0.000953 0.031236 1.870154
0.003131 0.031013 1.811259
0.006759 0.031318 1.754232
0.010049 0.032128 1.699011
0.013103 0.033428 1.645541
0.016009 0.035213 1.593766
0.018847 0.037485 1.543635
0.022646 0.041296 1.479265
0.026600 0.046052 1.417618
0.030853 0.051839 1.358588
0.035542 0.058776 1.302080
0.040807 0.067016 1.248005
0.046798 0.076753 1.196287
0.053677 0.088223 1.146858
0.063806 0.105444 1.088215
0.076026 0.126521 1.033009
0.090837 0.152318 0.981239
0.108848 0.183910 0.932992
0.126055 0.214239 0.897065
0.146241 0.249941 0.863707
-0.414162 -0.642283 2.725708
-0.450459 -0.657618 2.667477
-0.484877 -0.676986 2.614130
-0.518144 -0.700376 2.565732
-0.550902 -0.727755 2.522422
-0.583716 -0.759066 2.484409
-0.617078 -0.794231 2.451969
-0.651412 -0.833146 2.425439
-0.687079 -0.875669 2.405220
-0.724380 -0.921611 2.391767
-0.763549 -0.970715 2.385588
-0.804760 -1.022639 2.387233
-0.848114 -1.076935 2.397283
-0.893635 -1.133023 2.416327
-0.925161 -1.171053 2.434304
-0.957582 -1.209297 2.456693
-0.990836 -1.247454 2.483634
-1.024837 -1.285187 2.515247
-1.059472 -1.322118 2.551619
-1.094607 -1.357829 2.592796
-1.130077 -1.391864 2.638776
-1.165688 -1.423731 2.689498
-1.201219 -1.452910 2.744828
-1.236418 -1.478861 2.804558
-1.271006 -1.501032 2.868385
-1.304676 -1.518874 2.935915
-1.205752 -0.619771 3.830652
-1.165065 -0.577426 3.796488
-1.124004 -0.539192 3.758398
-1.082957 -0.505103 3.716975
-1.042281 -0.475120 3.672782
-1.002303 -0.449142 3.626338
-0.963309 -0.427021 3.578117
-0.925552 -0.408571 3.528548
-0.889248 -0.393583 3.478009
-0.854575 -0.381834 3.426833
-0.821681 -0.373095 3.375311
-0.790679 -0.367136 3.323694
-0.761657 -0.363737 3.272198
-0.734676 -0.362686 3.221006
-0.709774 -0.363787 3.170276
-0.686970 -0.366860 3.120144
-0.666268 -0.371743 3.070724
-0.647657 -0.378291 3.022118
-0.631114 -0.386380 2.974413
-0.610114 -0.401170 2.904711
-0.593574 -0.418899 2.837442
-0.581354 -0.439359 2.772817
-0.573303 -0.462412 2.711035
-0.569276 -0.487987 2.652298
-0.569141 -0.516063 2.596814
-0.572777 -0.546666 2.544811
-0.580085 -0.579853 2.496538
-0.590985 -0.615705 2.452275
-0.605419 -0.654317 2.412339
-0.623346 -0.695788 2.377088
-0.644743 -0.740205 2.346927
-0.669599 -0.787633 2.322312
-0.697911 -0.838099 2.303757
-0.729674 -0.891571 2.291831
-0.764878 -0.947943 2.287161
-0.803492 -1.007004 2.290422
-0.845453 -1.068418 2.302333
-0.875236 -1.110430 2.315445
-0.906413 -1.153081 2.332951
-0.938923 -1.196137 2.355065
-0.972687 -1.239321 2.381991
-1.007605 -1.282308 2.413913
-1.043555 -1.324724 2.450990
-1.080390 -1.366139 2.493342
-1.117935 -1.406077 2.541042
-1.155982 -1.444008 2.594104
-1.194295 -1.479359 2.652468
-1.232600 -1.511520 2.715990
-1.270595 -1.539852 2.784426
-1.307939 -1.563702 2.857423
-1.344266 -1.582422 2.934507
-1.379179 -1.595388 3.015081
-1.412261 -1.602024 3.098417
-1.443078 -1.601825 3.183665
-1.359853 -0.766140 3.980346
-1.319230 -0.705114 3.961187
-1.276593 -0.648037 3.935367
-1.232458 -0.595306 3.903621
-1.187331 -0.547184 3.866700
-1.141696 -0.503809 3.825344
-1.096007 -0.465215 3.780262
-1.050683 -0.431338 3.732120
-1.006099 -0.402043 3.681530
-0.962590 -0.377133 3.629045
-0.920444 -0.356372 3.575155
-0.879906 -0.339493 3.520291
-0.841176 -0.326215 3.464824
-0.804418 -0.316252 3.409073
-0.769755 -0.309320 3.353308
-0.737277 -0.305148 3.297754
-0.707045 -0.303477 3.242600
-0.679094 -0.304071 3.188005
-0.653435 -0.306711 3.134098
-0.630062 -0.311203 3.080987
-0.608951 -0.317376 3.028764
-0.590069 -0.325082 2.977503
-0.573372 -0.334192 2.927271
-0.558809 -0.344603 2.878124
-0.546326 -0.356229 2.830114
-0.531374 -0.375803 2.760332
-0.520777 -0.397811 2.693364
-0.514347 -0.422171 2.629362
-0.511914 -0.448869 2.568486
-0.513327 -0.477945 2.510910
-0.518459 -0.509482 2.456833
-0.527212 -0.543596 2.406482
-0.539516 -0.580429 2.360121
-0.555327 -0.620141 2.318054
-0.574627 -0.662891 2.280636
-0.597421 -0.708838 2.248277
-0.623732 -0.758117 2.221448
-0.653596 -0.810830 2.200688
-0.687054 -0.867027 2.186609
-0.724145 -0.926681 2.179897
-0.764893 -0.989665 2.181314
-0.794090 -1.033382 2.187181
-0.824901 -1.078350 2.197287
-0.857305 -1.124414 2.211898
-0.891266 -1.171377 2.231286
-0.926731 -1.218992 2.255721
-0.963629 -1.266961 2.285463
-1.001866 -1.314923 2.320759
-1.041320 -1.362460 2.361826
-1.081839 -1.409085 2.408846
-1.123238 -1.454247 2.461947
-1.165296 -1.497327 2.521190
-1.207751 -1.537649 2.586552
-1.250301 -1.574482 2.657910
-1.292602 -1.607052 2.735021
-1.334266 -1.634564 2.817508
-1.374868 -1.656216 2.904843
-1.394627 -1.664601 2.950122
-1.413944 -1.671233 2.996343
-1.432758 -1.676024 3.043395
-1.451004 -1.678890 3.091158
-1.468617 -1.679756 3.139500
-1.485531 -1.678552 3.188281
-1.501682 -1.675217 3.237351
-1.517003 -1.669703 3.286553
-1.531430 -1.661969 3.335722
-1.544897 -1.651987 3.384688
-1.557343 -1.639743 3.433274
-1.568707 -1.625235 3.481302
-1.578932 -1.608475 3.528589
-1.544662 -1.057889 4.064659
-1.514370 -0.977337 4.081351
-1.479443 -0.897939 4.087613
-1.440388 -0.820834 4.083927
-1.397767 -0.747016 4.070950
-1.352178 -0.677304 4.049467
-1.304234 -0.612338 4.020352
-1.254552 -0.552577 3.984523
-1.203732 -0.498308 3.942908
-1.152346 -0.449663 3.896412
-1.100927 -0.406638 3.845895
-1.049963 -0.369114 3.792150
-0.999888 -0.336883 3.735898
-0.951083 -0.309671 3.677778
-0.903872 -0.287154 3.618346
-0.858527 -0.268982 3.558082
-0.815265 -0.254790 3.497390
-0.774257 -0.244213 3.436605
-0.735627 -0.236897 3.376007
-0.699463 -0.232505 3.315821
-0.665814 -0.230722 3.256229
-0.634701 -0.231259 3.197375
-0.606120 -0.233857 3.139374
-0.580045 -0.238285 3.082318
-0.556432 -0.244341 3.026277
-0.535227 -0.251853 2.971307
-0.516364 -0.260673 2.917453
-0.499772 -0.270681 2.864752
-0.485375 -0.281780 2.813236
-0.473096 -0.293895 2.762931
-0.462857 -0.306971 2.713862
-0.454584 -0.320971 2.666056
-0.445703 -0.343661 2.596768
-0.440862 -0.368376 2.530472
-0.439864 -0.395167 2.467276
-0.442548 -0.424139 2.407311
-0.448786 -0.455440 2.350734
-0.458484 -0.489250 2.297734
-0.471587 -0.525779 2.248539
-0.488070 -0.565252 2.203422
-0.507945 -0.607908 2.162709
-0.531251 -0.653986 2.126787
-0.558052 -0.703715 2.096113
-0.588435 -0.757303 2.071220
-0.262975 -0.363117 1.703422
-0.281939 -0.398063 1.659956
-0.319324 -0.464516 1.594719
-0.345565 -0.510007 1.560400
-0.374965 -0.560271 1.530187
-0.407808 -0.615782 1.504594
-0.444408 -0.677028 1.484255
-0.471063 -0.721283 1.473992
-0.514692 -0.793140 1.464220
-0.546371 -0.844877 1.461916
-0.580254 -0.899803 1.463406
-0.616454 -0.957998 1.469106
-0.655079 -1.019512 1.479479
-0.696232 -1.084349 1.495040
-0.740006 -1.152463 1.516357
-0.786479 -1.223737 1.544050
-1.221178 -1.818224 2.027238
-1.254824 -1.856863 2.081019
-1.288842 -1.894489 2.137893
-1.323169 -1.930881 2.197885
-0.908277 0.120117 4.000599
-0.866926 0.138032 3.954359
-0.826449 0.153854 3.908311
-0.421506 0.228863 3.392733
-0.369187 0.228619 3.315170
-0.320993 0.226598 3.240027
-0.276741 0.223296 3.167216
-0.236219 0.219132 3.096633
-0.199199 0.214456 3.028167
-0.000587 0.184166 2.544657
0.015423 0.183051 2.491037
0.030141 0.182726 2.438734
0.043734 0.183217 2.387705
0.056361 0.184542 2.337913
0.068170 0.186717 2.289328
0.084648 0.191605 2.218651
0.100017 0.198485 2.150549
0.114661 0.207410 2.084962
0.128929 0.218449 2.021847
1.260684 1.879462 2.053673
0.218081 0.335382 1.504703
0.238438 0.368318 1.465200
0.260959 0.405183 1.428538
0.391002 0.621264 1.310590
0.416858 0.664334 1.300018
0.444608 0.710487 1.292067
0.474381 0.759886 1.287031
0.506311 0.812689 1.285245
0.540534 0.869042 1.287088
0.577190 0.929070 1.292996
0.616415 0.992873 1.303457
0.658342 1.060513 1.319022
0.703100 1.132001 1.340307
0.750803 1.207283 1.367993
0.219563 -0.331199 3.220114
0.174038 -0.327349 3.147887
0.132367 -0.323150 3.078170
0.094267 -0.318937 3.010810
0.059453 -0.314984 2.945662
0.027639 -0.311513 2.882594
-0.001454 -0.308704 2.821488
-0.028101 -0.306698 2.762237
-0.052564 -0.305609 2.704750
-0.075095 -0.305526 2.648948
-0.095934 -0.306520 2.594761
-0.115307 -0.308646 2.542134
-0.133427 -0.311951 2.491019
-0.150494 -0.316471 2.441378
-0.166698 -0.322240 2.393183
-1.638739 -1.987621 3.169250
-1.662586 -1.983710 3.244115
-0.629362 0.045889 3.510113
0.412809 0.618584 1.534871
0.678392 1.050294 1.513820
0.720467 1.115965 1.531740
0.765159 1.184774 1.555665
0.812534 1.256564 1.586224
0.862634 1.331085 1.624091
-0.052734 -0.163206 2.265948
-0.067880 -0.167005 2.195565
-0.081917 -0.172605 2.127670
-0.095202 -0.180046 2.062197
-0.108060 -0.189383 1.999096
-0.120787 -0.200686 1.938330
-0.133653 -0.214049 1.879877
-0.146915 -0.229588 1.823729
-0.160815 -0.247450 1.769898
-0.175590 -0.267812 1.718413
-0.191473 -0.290882 1.669329
-0.208701 -0.316902 1.622726
-0.227518 -0.346154 1.578721
-0.248178 -0.378955 1.537469
-0.270948 -0.415660 1.499174
-0.296116 -0.456668 1.464102
-0.323989 -0.502410 1.432592
-0.354896 -0.553358 1.405068
-0.389194 -0.610010 1.382067
-0.427262 -0.672885 1.364253
-0.454933 -0.718518 1.355657
-0.484584 -0.767302 1.350015
-0.516344 -0.819381 1.347655
-0.550342 -0.874885 1.348950
-0.586709 -0.933925 1.354324
-0.625575 -0.996586 1.364253
-0.667065 -1.062912 1.379270
-0.711296 -1.132898 1.399969
-0.758373 -1.206474 1.427005
-0.808384 -1.283486 1.461094
-0.834510 -1.323207 1.481022
-0.861391 -1.363681 1.503007
-0.889030 -1.404859 1.527154
-0.917426 -1.446679 1.553569
-0.946577 -1.489070 1.582360
-0.976477 -1.531950 1.613637
-1.007116 -1.575226 1.647509
-1.038480 -1.618790 1.684086
-0.441768 0.297039 3.494929
-0.411239 0.298244 3.453648
-0.381868 0.298789 3.413088
-0.326528 0.298242 3.334091
-0.275568 0.296026 3.257834
-0.228772 0.292671 3.184189
-0.185900 0.288623 3.113017
-0.146692 0.284251 3.044180
-0.110882 0.279861 2.977539
-0.078199 0.275704 2.912967
-0.048372 0.271979 2.850346
-0.021137 0.268851 2.789568
0.003763 0.266448 2.730538
0.026575 0.264871 2.673172
0.047536 0.264201 2.617396
0.066869 0.264500 2.563148
0.084787 0.265820 2.510373
0.101488 0.268198 2.459024
0.117160 0.271669 2.409065
0.131978 0.276260 2.360464
0.152961 0.285304 2.290057
0.172901 0.297014 2.222598
0.192263 0.311482 2.158058
0.211473 0.328819 2.096442
0.230922 0.349154 2.037783
0.250978 0.372645 1.982147
0.271988 0.399478 1.929636
0.294284 0.429871 1.880395
0.318193 0.464074 1.834616
0.344039 0.502367 1.792549
0.372144 0.545059 1.754511
0.402839 0.592484 1.720898
0.436458 0.644990 1.692198
0.473344 0.702933 1.669011
0.499921 0.744754 1.656970
0.528210 0.789239 1.647950
0.558314 0.836473 1.642236
0.590337 0.886527 1.640143
0.624377 0.939448 1.642027
0.660531 0.995257 1.648281
0.698887 1.053940 1.659337
0.739523 1.115437 1.675671
0.782504 1.179631 1.697795
0.827877 1.246335 1.726261
0.875665 1.315282 1.761652
0.925862 1.386103 1.804576
0.951853 1.422071 1.829055
0.978426 1.458316 1.855649
1.005570 1.494758 1.884435
1.033269 1.531307 1.915486
1.061504 1.567862 1.948876
1.090252 1.604314 1.984673
1.119485 1.640542 2.022942
1.149171 1.676414 2.063739
1.179274 1.711790 2.107118
1.209753 1.746514 2.153121
1.240559 1.780424 2.201782
1.271640 1.813344 2.253122
1.302938 1.845088 2.307150
1.334386 1.875462 2.363861
1.365915 1.904261 2.423232
1.397446 1.931273 2.485221
1.428895 1.956279 2.549769
1.460171 1.979055 2.616793
1.491177 1.999376 2.686188
1.521810 2.017011 2.757822
1.551960 2.031737 2.831541
1.581512 2.043330 2.907161
1.610345 2.051576 2.984472
1.638335 2.056272 3.063237
1.665353 2.057226 3.143192
1.691267 2.054268 3.224046
1.715944 2.047245 3.305482
1.360720 0.328239 4.362057
1.320936 0.284299 4.329359
1.280824 0.243120 4.294770
1.240519 0.204686 4.258536
1.200151 0.168959 4.220892
1.159839 0.135885 4.182054
1.119699 0.105395 4.142227
1.079837 0.077408 4.101599
1.040350 0.051832 4.060343
1.001329 0.028566 4.018616
0.962855 0.007506 3.976560
0.925003 -0.011461 3.934303
0.887838 -0.028448 3.891959
0.851419 -0.043568 3.849626
0.815797 -0.056938 3.807392
0.781015 -0.068672 3.765334
0.747111 -0.078881 3.723516
0.714116 -0.087676 3.681994
0.682054 -0.095163 3.640815
0.650944 -0.101444 3.600016
0.620800 -0.106619 3.559630
0.563443 -0.114020 3.480188
0.510005 -0.118064 3.402625
0.460449 -0.119374 3.327009
0.414688 -0.118495 3.253356
0.372602 -0.115901 3.181649
0.334037 -0.111999 3.111841
0.298821 -0.107133 3.043876
0.266767 -0.101591 2.977686
0.237681 -0.095614 2.913198
0.211363 -0.089395 2.850341
0.187614 -0.083093 2.789046
0.166239 -0.076831 2.729246
0.147045 -0.070707 2.670878
0.129852 -0.064794 2.613886
0.114483 -0.059146 2.558216
0.100774 -0.053798 2.503819
0.088570 -0.048775 2.450650
0.077727 -0.044090 2.398670
0.068110 -0.039746 2.347839
0.059595 -0.035741 2.298124
0.048643 -0.030351 2.225573
0.039572 -0.025662 2.155361
0.032085 -0.021619 2.087398
0.025922 -0.018164 2.021602
0.020863 -0.015233 1.957897
0.001942 -0.003803 1.467894
0.001055 -0.003416 1.406580
0.000348 -0.003205 1.347828
-0.000233 -0.003143 1.291530
-0.000728 -0.003211 1.237584
-0.001172 -0.003397 1.185892
-0.001695 -0.003787 1.124302
-0.002221 -0.004352 1.065911
-0.002787 -0.005104 1.010554
-0.003427 -0.006069 0.958073
-0.004340 -0.007556 0.898682
-0.005470 -0.009486 0.842976
-0.006893 -0.011978 0.790729
-0.009047 -0.015809 0.733863
-0.011916 -0.020964 0.681106
0.695010 0.860656 2.825881
0.738518 0.888213 2.789519
0.780631 0.920659 2.762518
0.822315 0.957273 2.745188
0.864258 0.997212 2.737907
0.906897 1.039495 2.741067
0.950426 1.082982 2.755014
0.994803 1.126353 2.779976
1.028488 1.157908 2.805957
1.062304 1.187859 2.838073
1.095983 1.215464 2.876125
1.129190 1.239948 2.919783
1.161528 1.260530 2.968563
1.192546 1.276446 3.021819
1.176580 0.799661 3.584463
1.143239 0.760426 3.560415
1.108911 0.725265 3.530411
1.074251 0.694520 3.495298
1.039876 0.668382 3.455927
1.006349 0.646909 3.413130
0.974168 0.630053 3.367695
0.943764 0.617685 3.320352
0.915498 0.609621 3.271772
0.889666 0.605639 3.222558
0.866500 0.605502 3.173257
0.846172 0.608968 3.124357
0.828810 0.615805 3.076299
0.810407 0.629792 3.014218
0.797513 0.648925 2.955202
0.790138 0.672808 2.900037
0.788233 0.701102 2.849466
0.791700 0.733514 2.804208
0.800410 0.769771 2.764976
0.814208 0.809593 2.732494
0.832912 0.852666 2.707495
0.856307 0.898596 2.690727
0.884137 0.946884 2.682934
0.916086 0.996875 2.684836
0.951762 1.047730 2.697094
0.980671 1.085809 2.713415
1.236833 1.308345 3.062346
1.264832 1.314433 3.127141
1.289982 1.313368 3.193642
1.295133 0.967862 3.640657
1.269072 0.915381 3.644595
1.239335 0.864490 3.639445
1.206613 0.816243 3.625758
1.009972 1.138680 2.704855
1.043993 1.177434 2.736529
1.079000 1.214138 2.775075
1.114565 1.247961 2.820364
1.150199 1.278012 2.872097
1.185352 1.303368 2.929784
1.219417 1.323106 2.992718
1.324182 1.334567 3.250900
1.338068 1.324960 3.298857
1.349885 1.311607 3.345910
1.363377 1.284705 3.413667
1.371386 1.250002 3.476516
1.373582 1.208281 3.532856
1.369791 1.160610 3.581287
1.360010 1.108282 3.620680
1.344416 1.052745 3.650234
1.183468 0.762281 3.638281
1.144231 0.718070 3.608273
1.104102 0.678953 3.571718
1.063856 0.645227 3.529675
1.024205 0.617005 3.483180
0.985785 0.594246 3.433213
0.949146 0.576791 3.380677
0.914750 0.564399 3.326389
0.882972 0.556777 3.271075
0.854107 0.553607 3.215376
0.828374 0.554569 3.159853
0.805926 0.559355 3.105002
0.786862 0.567678 3.051258
0.771236 0.579284 2.999011
0.759063 0.593951 2.948616
0.750333 0.611492 2.900403
0.745013 0.631748 2.854681
0.743141 0.662762 2.798119
0.747112 0.698130 2.747236
0.756771 0.737646 2.702756
0.771954 0.781111 2.665435
0.792486 0.828299 2.636066
0.818176 0.878907 2.615486
0.848797 0.932515 2.604566
0.884076 0.988535 2.604191
0.913383 1.031654 2.611353
0.944928 1.075240 2.625271
0.978485 1.118759 2.646241
1.177281 1.318979 2.881605
1.250322 1.361122 3.018333
1.272956 1.368795 3.068035
1.294359 1.372846 3.119164
1.314302 1.373065 3.171266
1.350676 1.018846 3.701582
1.324196 0.956094 3.714761
1.292728 0.894303 3.716689
1.257057 0.834942 3.707899
1.218053 0.779252 3.689206
0.716905 0.620443 2.802743
0.716836 0.645681 2.759026
0.722021 0.683189 2.705998
0.733082 0.724965 2.659652
0.749853 0.770866 2.620759
0.772165 0.820719 2.590149
0.799839 0.874269 2.568711
0.841657 0.945809 2.556257
0.891015 1.021349 2.561527
0.923959 1.067875 2.573983
0.959156 1.114684 2.593866
0.996345 1.161140 2.621490
1.035209 1.206484 2.657087
1.075359 1.249833 2.700766
1.102615 1.277136 2.734361
1.130079 1.302789 2.771472
1.157579 1.326457 2.811995
1.211904 1.366436 2.902599
1.238301 1.382043 2.952207
1.343361 1.406154 3.199663
1.362147 1.399767 3.257122
1.378730 1.388782 3.314220
1.392880 1.373177 3.370310
1.404382 1.353016 3.424736
1.413051 1.328443 3.476842
1.418730 1.299693 3.525994
1.421298 1.267080 3.571593
1.420676 1.230997 3.613095
1.416826 1.191902 3.650022
1.409758 1.150311 3.681975
1.399526 1.106776 3.708645
1.386229 1.061876 3.729818
1.360860 0.993249 3.751038
1.329572 0.924797 3.759646
1.293174 0.858297 3.756079
1.252596 0.795285 3.741137
1.208842 0.737005 3.715894
1.178417 0.701250 3.693956
1.147339 0.668208 3.668390
1.115901 0.638014 3.639598
1.084382 0.610748 3.607979
1.053045 0.586440 3.573920
1.022132 0.565077 3.537794
0.991867 0.546612 3.499951
0.962447 0.530968 3.460718
0.934049 0.518046 3.420397
0.906826 0.507731 3.379263
0.868475 0.496871 3.316580
0.833412 0.491152 3.253370
0.801893 0.490133 3.190268
0.774092 0.493393 3.127815
0.750110 0.500553 3.066471
0.729991 0.511278 3.006635
0.713737 0.525283 2.948660
0.701313 0.542338 2.892862
0.692665 0.562258 2.839537
0.686886 0.593039 2.772771
0.686763 0.619168 2.726311
0.690164 0.647831 2.683266
0.697010 0.678988 2.643935
0.711373 0.724354 2.597821
0.731571 0.774014 2.559684
0.757451 0.827844 2.530415
0.780493 0.870823 2.514866
0.806566 0.915875 2.505289
0.835579 0.962784 2.502143
0.867418 1.011257 2.505898
0.901939 1.060899 2.517020
0.938957 1.111203 2.535960
0.978234 1.161536 2.563120
1.019469 1.211120 2.598831
1.062287 1.259035 2.643313
1.195163 1.381494 2.828964
1.238760 1.410936 2.906897
1.266954 1.426237 2.962588
1.294141 1.437624 3.020819
1.320043 1.444743 3.081124
1.344373 1.447279 3.142965
1.432521 1.384692 3.452424
1.441647 1.356993 3.509305
1.447455 1.324642 3.562801
1.449811 1.288012 3.612236
1.448627 1.247566 3.656995
1.443868 1.203844 3.696550
1.435549 1.157449 3.730464
1.423740 1.109027 3.758413
1.408561 1.059248 3.780180
1.390185 1.008788 3.795666
1.368827 0.958305 3.804883
1.344741 0.908426 3.807945
1.318217 0.859726 3.805063
1.289566 0.812723 3.796523
1.259122 0.767862 3.782679
1.227224 0.725515 3.763934
1.194217 0.685978 3.740723
1.160440 0.649470 3.713502
0.869691 0.463848 3.359082
0.830085 0.455439 3.291611
0.794223 0.452183 3.224099
0.762308 0.453574 3.157136
0.734458 0.459156 3.091213
0.710723 0.468523 3.026743
0.691098 0.481334 2.964082
0.675540 0.497312 2.903543
0.663980 0.516237 2.845409
0.656332 0.537948 2.789947
0.652502 0.562333 2.737418
0.652395 0.589319 2.688085
0.655920 0.618868 2.642221
0.662994 0.650968 2.600113
0.673541 0.685619 2.562074
0.687495 0.722825 2.528440
0.704798 0.762585 2.499580
0.725397 0.804877 2.475895
0.749240 0.849646 2.457822
0.776270 0.896788 2.445831
0.806422 0.946135 2.440424
0.839608 0.997437 2.442127
0.875713 1.050337 2.451479
0.914583 1.104361 2.469016
0.956010 1.158891 2.495245
0.984916 1.195148 2.517785
1.029958 1.248710 2.559454
1.060929 1.283409 2.592585
1.092487 1.316888 2.630042
1.124462 1.348755 2.671816
1.156664 1.378590 2.717845
1.267872 1.460473 2.910054
1.298129 1.475508 2.972675
1.327171 1.486001 3.037946
1.354677 1.491552 3.105309
1.380321 1.491815 3.174121
1.403772 1.486513 3.243663
1.424707 1.475457 3.313153
1.442813 1.458556 3.381762
1.457800 1.435832 3.448629
1.469405 1.407425 3.512887
1.477407 1.373601 3.573685
1.481626 1.334740 3.630215
1.481936 1.291341 3.681736
1.478268 1.243997 3.727598
1.470615 1.193388 3.767258
1.459032 1.140252 3.800299
1.443633 1.085364 3.826438
1.424596 1.029512 3.845529
1.402151 0.973469 3.857559
1.376575 0.917974 3.862643
1.348187 0.863709 3.861012
1.317339 0.811286 3.852993
1.284403 0.761232 3.838991
1.249767 0.713987 3.819474
1.213820 0.669895 3.794949
1.176951 0.629212 3.765945
1.139534 0.592106 3.732998
1.101927 0.558667 3.696635
1.064466 0.528916 3.657365
